Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name,True_Label,IF_Pred_Label,IF_Fraud_Label,IF_Risk_Score,SVM_Pred_Label,SVM_Fraud_Label,AE_Pred_Label,AE_Fraud_Label,AE_Reconstruction_Error,Pred_Label,Fraud_Label,Risk_Score,Risk_Level
2025-01-01,08:00,8,Wednesday,January,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,366,1,0,500,134,28,14,Rainy,No,,0,0,Normal,53.4,0,Normal,0,Normal,0.0,0,Normal,53.4,Medium
2025-01-01,12:00,12,Wednesday,January,Weekday,No,T301,Colombo Fort,Anuradhapura,0,176,1,1,500,324,29,9,Rainy,No,,0,0,Normal,34.11,0,Normal,0,Normal,0.0,0,Normal,34.11,Low
2025-01-01,17:00,17,Wednesday,January,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,384,0,2,500,116,32,0,Cloudy,No,,0,0,Normal,41.07,0,Normal,0,Normal,0.0,0,Normal,41.07,Low
2025-01-01,19:00,19,Wednesday,January,Weekday,Yes,T301,Colombo Fort,Anuradhapura,0,368,0,0,500,132,32,0,Rainy,No,,0,0,Normal,34.92,0,Normal,0,Normal,0.0,0,Normal,34.92,Low
2025-01-01,06:00,6,Wednesday,January,Weekday,No,T101,Colombo Fort,Matara,4,190,1,2,500,310,29,0,Sunny,No,,0,0,Normal,27.63,0,Normal,0,Normal,0.0,0,Normal,27.63,Low
2025-01-01,08:00,8,Wednesday,January,Weekday,Yes,T101,Colombo Fort,Matara,4,321,1,2,500,179,30,0,Cloudy,No,,0,0,Normal,19.36,0,Normal,0,Normal,0.0,0,Normal,19.36,Low
2025-01-01,12:00,12,Wednesday,January,Weekday,No,T101,Colombo Fort,Matara,4,237,0,0,500,263,30,7,Rainy,No,,0,0,Normal,30.77,0,Normal,0,Normal,0.0,0,Normal,30.77,Low
2025-01-01,17:00,17,Wednesday,January,Weekday,Yes,T101,Colombo Fort,Matara,4,363,0,1,500,137,31,1,Rainy,No,,0,0,Normal,16.47,0,Normal,0,Normal,0.0,0,Normal,16.47,Low
2025-01-01,19:00,19,Wednesday,January,Weekday,Yes,T101,Colombo Fort,Matara,4,289,1,2,500,211,30,4,Rainy,No,,0,0,Normal,31.59,0,Normal,0,Normal,0.0,0,Normal,31.59,Low
2025-01-01,06:00,6,Wednesday,January,Weekday,No,T102,Colombo Fort,Matara,4,172,1,0,500,328,32,2,Rainy,No,,0,0,Normal,51.06,0,Normal,0,Normal,0.0,0,Normal,51.06,Medium
2025-01-01,08:00,8,Wednesday,January,Weekday,Yes,T102,Colombo Fort,Matara,4,330,1,1,500,170,26,0,Sunny,No,,0,0,Normal,22.3,0,Normal,0,Normal,0.0,0,Normal,22.3,Low
2025-01-01,12:00,12,Wednesday,January,Weekday,No,T102,Colombo Fort,Matara,4,136,1,2,500,364,29,6,Rainy,No,,0,0,Normal,40.67,0,Normal,0,Normal,0.0,0,Normal,40.67,Low
2025-01-01,17:00,17,Wednesday,January,Weekday,Yes,T102,Colombo Fort,Matara,4,368,1,0,500,132,26,0,Sunny,No,,0,0,Normal,30.88,0,Normal,0,Normal,0.0,0,Normal,30.88,Low
2025-01-01,19:00,19,Wednesday,January,Weekday,Yes,T102,Colombo Fort,Matara,4,338,1,1,500,162,32,0,Cloudy,No,,0,0,Normal,20.98,0,Normal,0,Normal,0.0,0,Normal,20.98,Low
2025-01-01,06:00,6,Wednesday,January,Weekday,No,T201,Colombo Fort,Matara,4,134,1,0,500,366,32,0,Sunny,No,,0,0,Normal,48.71,0,Normal,0,Normal,0.0,0,Normal,48.71,Medium
2025-01-01,08:00,8,Wednesday,January,Weekday,Yes,T201,Colombo Fort,Matara,4,324,0,1,500,176,30,0,Sunny,No,,0,0,Normal,7.67,0,Normal,0,Normal,0.0,0,Normal,7.67,Low
2025-01-01,12:00,12,Wednesday,January,Weekday,No,T201,Colombo Fort,Matara,4,223,1,1,500,277,32,0,Sunny,No,,0,0,Normal,22.02,0,Normal,0,Normal,0.0,0,Normal,22.02,Low
2025-01-01,17:00,17,Wednesday,January,Weekday,Yes,T201,Colombo Fort,Matara,4,299,1,1,500,201,32,0,Cloudy,No,,0,0,Normal,15.22,0,Normal,0,Normal,0.0,0,Normal,15.22,Low
2025-01-01,19:00,19,Wednesday,January,Weekday,Yes,T201,Colombo Fort,Matara,4,356,1,1,500,144,28,0,Cloudy,No,,0,0,Normal,19.5,0,Normal,0,Normal,0.0,0,Normal,19.5,Low
2025-01-01,06:00,6,Wednesday,January,Weekday,No,T202,Colombo Fort,Matara,4,197,0,2,500,303,32,0,Sunny,No,,0,0,Normal,36.35,0,Normal,0,Normal,0.0,0,Normal,36.35,Low
2025-01-01,08:00,8,Wednesday,January,Weekday,Yes,T202,Colombo Fort,Matara,4,321,0,2,500,179,31,0,Cloudy,No,,0,0,Normal,20.99,0,Normal,0,Normal,0.0,0,Normal,20.99,Low
2025-01-01,12:00,12,Wednesday,January,Weekday,No,T202,Colombo Fort,Matara,4,187,0,2,500,313,32,0,Sunny,No,,0,0,Normal,28.91,0,Normal,0,Normal,0.0,0,Normal,28.91,Low
2025-01-01,17:00,17,Wednesday,January,Weekday,Yes,T202,Colombo Fort,Matara,4,338,0,0,500,162,27,0,Sunny,No,,0,0,Normal,11.7,0,Normal,0,Normal,0.0,0,Normal,11.7,Low
2025-01-01,19:00,19,Wednesday,January,Weekday,Yes,T202,Colombo Fort,Matara,4,346,1,0,500,154,32,0,Sunny,No,,0,0,Normal,24.28,0,Normal,0,Normal,0.0,0,Normal,24.28,Low
2025-01-01,06:00,6,Wednesday,January,Weekday,No,T301,Colombo Fort,Matara,4,219,1,1,500,281,29,0,Sunny,No,,0,0,Normal,17.66,0,Normal,0,Normal,0.0,0,Normal,17.66,Low
2025-01-01,08:00,8,Wednesday,January,Weekday,Yes,T301,Colombo Fort,Matara,4,354,0,2,500,146,29,1,Rainy,No,,0,0,Normal,26.61,0,Normal,0,Normal,0.0,0,Normal,26.61,Low
2025-01-01,12:00,12,Wednesday,January,Weekday,No,T301,Colombo Fort,Matara,4,155,1,0,500,345,31,17,Rainy,No,,0,0,Normal,56.66,0,Normal,0,Normal,0.0,0,Normal,56.66,Medium
2025-01-01,17:00,17,Wednesday,January,Weekday,Yes,T301,Colombo Fort,Matara,4,373,1,2,500,127,27,0,Sunny,No,,0,0,Normal,28.69,0,Normal,0,Normal,0.0,0,Normal,28.69,Low
2025-01-01,19:00,19,Wednesday,January,Weekday,Yes,T301,Colombo Fort,Matara,4,344,1,1,500,156,28,0,Sunny,No,,0,0,Normal,15.29,0,Normal,0,Normal,0.0,0,Normal,15.29,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Kandy,3,198,0,1,500,302,31,5,Rainy,No,,0,0,Normal,33.78,0,Normal,0,Normal,0.0,0,Normal,33.78,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Kandy,3,291,1,1,500,209,29,3,Rainy,No,,0,0,Normal,19.86,0,Normal,0,Normal,0.0,0,Normal,19.86,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Kandy,3,175,1,1,500,325,29,0,Sunny,No,,0,0,Normal,12.35,0,Normal,0,Normal,0.0,0,Normal,12.35,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Kandy,3,307,1,1,500,193,29,0,Sunny,No,,0,0,Normal,4.64,0,Normal,0,Normal,0.0,0,Normal,4.64,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Kandy,3,301,0,0,500,199,26,0,Cloudy,No,,0,0,Normal,19.92,0,Normal,0,Normal,0.0,0,Normal,19.92,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Kandy,3,274,1,1,500,226,30,0,Sunny,Yes,,0,0,Normal,15.4,0,Normal,0,Normal,0.0,0,Normal,15.4,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Kandy,3,372,0,1,500,128,27,0,Cloudy,No,,0,0,Normal,16.79,0,Normal,0,Normal,0.0,0,Normal,16.79,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Kandy,3,189,0,1,500,311,30,0,Cloudy,No,,0,0,Normal,10.61,0,Normal,0,Normal,0.0,0,Normal,10.61,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Kandy,3,377,0,2,500,123,28,11,Rainy,No,,0,0,Normal,45.81,0,Normal,0,Normal,0.0,0,Normal,45.81,Medium
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Kandy,3,366,1,0,500,134,27,10,Rainy,No,,0,0,Normal,39.29,0,Normal,0,Normal,0.0,0,Normal,39.29,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Kandy,3,221,0,2,500,279,30,0,Sunny,No,,0,0,Normal,23.63,0,Normal,0,Normal,0.0,0,Normal,23.63,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Kandy,3,352,1,2,500,148,29,0,Cloudy,No,,0,0,Normal,18.85,0,Normal,0,Normal,0.0,0,Normal,18.85,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Kandy,3,262,1,0,500,238,29,0,Cloudy,No,,0,0,Normal,13.71,0,Normal,0,Normal,0.0,0,Normal,13.71,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Kandy,3,389,0,1,500,111,26,0,Sunny,No,,0,0,Normal,21.1,0,Normal,0,Normal,0.0,0,Normal,21.1,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Kandy,3,348,1,0,500,152,27,0,Rainy,No,,0,0,Normal,17.95,0,Normal,0,Normal,0.0,0,Normal,17.95,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Kandy,3,144,0,1,500,356,29,0,Cloudy,No,,0,0,Normal,23.81,0,Normal,0,Normal,0.0,0,Normal,23.81,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Kandy,3,293,0,2,500,207,30,0,Rainy,No,,0,0,Normal,15.05,0,Normal,0,Normal,0.0,0,Normal,15.05,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Kandy,3,246,1,2,500,254,28,0,Sunny,No,,0,0,Normal,18.54,0,Normal,0,Normal,0.0,0,Normal,18.54,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Kandy,3,393,1,0,500,107,27,0,Sunny,No,,0,0,Normal,27.52,0,Normal,0,Normal,0.0,0,Normal,27.52,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Kandy,3,379,1,2,500,121,28,0,Sunny,No,,0,0,Normal,31.18,0,Normal,0,Normal,0.0,0,Normal,31.18,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Kandy,3,177,0,2,500,323,31,0,Sunny,No,,0,0,Normal,28.85,0,Normal,0,Normal,0.0,0,Normal,28.85,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Kandy,3,262,0,0,500,238,32,0,Cloudy,No,,0,0,Normal,20.83,0,Normal,0,Normal,0.0,0,Normal,20.83,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Kandy,3,202,1,0,500,298,27,0,Sunny,No,,0,0,Normal,19.17,0,Normal,0,Normal,0.0,0,Normal,19.17,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Kandy,3,279,0,0,500,221,27,3,Rainy,No,,0,0,Normal,21.62,0,Normal,0,Normal,0.0,0,Normal,21.62,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Kandy,3,302,0,1,500,198,27,0,Rainy,No,,0,0,Normal,9.36,0,Normal,0,Normal,0.0,0,Normal,9.36,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Galle,1,222,0,0,500,278,30,10,Rainy,No,,0,0,Normal,39.58,0,Normal,0,Normal,0.0,0,Normal,39.58,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Galle,1,238,0,1,500,262,27,0,Sunny,No,,0,0,Normal,10.94,0,Normal,0,Normal,0.0,0,Normal,10.94,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Galle,1,199,1,1,500,301,26,9,Rainy,No,,0,0,Normal,33.79,0,Normal,0,Normal,0.0,0,Normal,33.79,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Galle,1,369,0,2,500,131,32,0,Cloudy,No,,0,0,Normal,27.71,0,Normal,0,Normal,0.0,0,Normal,27.71,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Galle,1,322,1,1,500,178,26,0,Sunny,No,,0,0,Normal,18.28,0,Normal,0,Normal,0.0,0,Normal,18.28,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Galle,1,189,0,0,500,311,28,0,Cloudy,No,,0,0,Normal,21.94,0,Normal,0,Normal,0.0,0,Normal,21.94,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Galle,1,297,1,1,500,203,31,14,Rainy,No,,0,0,Normal,38.64,0,Normal,0,Normal,0.0,0,Normal,38.64,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Galle,1,182,0,2,500,318,26,0,Sunny,No,,0,0,Normal,22.16,0,Normal,0,Normal,0.0,0,Normal,22.16,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Galle,1,318,1,2,500,182,31,4,Rainy,No,,0,0,Normal,30.45,0,Normal,0,Normal,0.0,0,Normal,30.45,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Galle,1,364,1,2,500,136,30,7,Rainy,No,,0,0,Normal,38.48,0,Normal,0,Normal,0.0,0,Normal,38.48,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Galle,1,150,0,2,500,350,27,0,Sunny,No,,0,0,Normal,37.37,0,Normal,0,Normal,0.0,0,Normal,37.37,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Galle,1,448,1,0,500,52,29,0,Sunny,No,,0,0,Normal,56.63,0,Normal,0,Normal,0.0,0,Normal,56.63,Medium
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Galle,1,237,1,1,500,263,32,0,Sunny,No,,0,0,Normal,20.02,0,Normal,0,Normal,0.0,0,Normal,20.02,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Galle,1,376,1,0,500,124,31,0,Sunny,No,,0,0,Normal,24.41,0,Normal,0,Normal,0.0,0,Normal,24.41,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Galle,1,352,0,2,500,148,28,18,Rainy,No,,0,1,Suspicious,64.2,0,Normal,1,Suspicious,0.0,0,Normal,64.2,Medium
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Galle,1,195,1,1,500,305,26,0,Cloudy,No,,0,0,Normal,29.06,0,Normal,0,Normal,0.0,0,Normal,29.06,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Galle,1,362,0,1,500,138,28,0,Sunny,No,,0,0,Normal,14.51,0,Normal,0,Normal,0.0,0,Normal,14.51,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Galle,1,228,1,2,500,272,26,0,Sunny,No,,0,0,Normal,24.31,0,Normal,0,Normal,0.0,0,Normal,24.31,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Galle,1,421,0,2,500,79,30,0,Cloudy,Yes,,1,0,Normal,36.1,0,Normal,0,Normal,0.0,0,Normal,36.1,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Galle,1,325,1,1,500,175,29,0,Sunny,No,,0,0,Normal,9.13,0,Normal,0,Normal,0.0,0,Normal,9.13,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Galle,1,200,0,0,500,300,30,0,Sunny,No,,0,0,Normal,20.85,0,Normal,0,Normal,0.0,0,Normal,20.85,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Galle,1,349,0,1,500,151,28,0,Sunny,No,,0,0,Normal,12.4,0,Normal,0,Normal,0.0,0,Normal,12.4,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Galle,1,156,0,1,500,344,30,0,Cloudy,No,,0,0,Normal,14.26,0,Normal,0,Normal,0.0,0,Normal,14.26,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Galle,1,308,1,2,500,192,32,20,Rainy,No,,0,0,Normal,62.82,0,Normal,0,Normal,0.0,0,Normal,62.82,Medium
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Galle,1,319,0,2,500,181,31,1,Rainy,No,,0,0,Normal,22.48,0,Normal,0,Normal,0.0,0,Normal,22.48,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Jaffna,2,149,0,1,500,351,26,14,Rainy,No,,0,0,Normal,56.0,0,Normal,0,Normal,0.0,0,Normal,56.0,Medium
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Jaffna,2,379,1,1,500,121,29,0,Sunny,No,,0,0,Normal,15.69,0,Normal,0,Normal,0.0,0,Normal,15.69,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Jaffna,2,137,1,2,500,363,28,17,Rainy,No,,0,0,Normal,57.75,0,Normal,0,Normal,0.0,0,Normal,57.75,Medium
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Jaffna,2,280,1,2,500,220,29,11,Rainy,No,,0,0,Normal,24.91,0,Normal,0,Normal,0.0,0,Normal,24.91,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Jaffna,2,377,1,2,500,123,26,0,Cloudy,No,,0,0,Normal,32.11,0,Normal,0,Normal,0.0,0,Normal,32.11,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Jaffna,2,182,0,0,500,318,26,18,Rainy,No,,0,1,Suspicious,67.73,0,Normal,0,Normal,0.0,0,Normal,67.73,Medium
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Jaffna,2,346,1,0,500,154,30,0,Sunny,No,,0,0,Normal,14.74,0,Normal,0,Normal,0.0,0,Normal,14.74,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Jaffna,2,108,1,1,500,392,30,9,Rainy,No,,0,0,Normal,45.77,0,Normal,0,Normal,0.0,0,Normal,45.77,Medium
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Jaffna,2,357,0,1,500,143,28,0,Sunny,No,,0,0,Normal,7.95,0,Normal,0,Normal,0.0,0,Normal,7.95,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Jaffna,2,330,0,2,500,170,26,0,Sunny,No,,0,0,Normal,20.06,0,Normal,0,Normal,0.0,0,Normal,20.06,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Jaffna,2,290,1,2,500,210,27,0,Cloudy,No,,0,0,Normal,24.27,0,Normal,0,Normal,0.0,0,Normal,24.27,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Jaffna,2,349,0,0,500,151,27,0,Rainy,No,,0,0,Normal,21.6,0,Normal,0,Normal,0.0,0,Normal,21.6,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Jaffna,2,165,0,1,500,335,30,0,Sunny,No,,0,0,Normal,11.72,0,Normal,0,Normal,0.0,0,Normal,11.72,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Jaffna,2,467,1,1,500,33,28,0,Cloudy,No,,1,0,Normal,48.88,0,Normal,0,Normal,0.0,0,Normal,48.88,Medium
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Jaffna,2,365,0,0,500,135,27,0,Cloudy,No,,0,0,Normal,17.26,0,Normal,0,Normal,0.0,0,Normal,17.26,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Jaffna,2,196,1,0,500,304,28,18,Rainy,No,,0,0,Normal,55.1,0,Normal,0,Normal,0.0,0,Normal,55.1,Medium
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Jaffna,2,321,1,1,500,179,30,15,Rainy,No,,0,0,Normal,34.97,0,Normal,0,Normal,0.0,0,Normal,34.97,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Jaffna,2,204,0,1,500,296,30,0,Sunny,No,,0,0,Normal,7.41,0,Normal,0,Normal,0.0,0,Normal,7.41,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Jaffna,2,371,0,1,500,129,28,0,Sunny,No,,0,0,Normal,8.93,0,Normal,0,Normal,0.0,0,Normal,8.93,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Jaffna,2,404,0,0,500,96,27,0,Sunny,Yes,,1,0,Normal,33.35,0,Normal,0,Normal,0.0,0,Normal,33.35,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Jaffna,2,321,0,1,500,179,29,0,Cloudy,Yes,,0,0,Normal,15.57,0,Normal,0,Normal,0.0,0,Normal,15.57,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Jaffna,2,145,1,0,500,355,32,10,Rainy,No,,0,0,Normal,53.64,0,Normal,0,Normal,0.0,0,Normal,53.64,Medium
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Jaffna,2,207,1,0,500,293,30,0,Cloudy,No,,0,0,Normal,13.83,0,Normal,0,Normal,0.0,0,Normal,13.83,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Jaffna,2,386,0,0,500,114,31,4,Rainy,No,,0,0,Normal,33.44,0,Normal,0,Normal,0.0,0,Normal,33.44,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Jaffna,2,300,1,2,500,200,26,13,Rainy,No,,0,0,Normal,43.98,0,Normal,0,Normal,0.0,0,Normal,43.98,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Negombo,5,130,1,2,500,370,26,0,Cloudy,No,,0,0,Normal,59.4,1,Suspicious,0,Normal,0.0,1,Suspicious,59.4,Medium
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Negombo,5,335,0,2,500,165,28,0,Sunny,No,,0,0,Normal,30.8,0,Normal,0,Normal,0.0,0,Normal,30.8,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Negombo,5,202,0,0,500,298,31,1,Rainy,No,,0,0,Normal,31.04,0,Normal,0,Normal,0.0,0,Normal,31.04,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Negombo,5,285,1,1,500,215,29,3,Rainy,No,,0,0,Normal,29.88,0,Normal,0,Normal,0.0,0,Normal,29.88,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Negombo,5,373,1,2,500,127,27,0,Cloudy,No,,0,0,Normal,37.46,0,Normal,0,Normal,0.0,0,Normal,37.46,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Negombo,5,204,0,0,500,296,32,0,Cloudy,No,,0,0,Normal,38.55,1,Suspicious,0,Normal,0.0,1,Suspicious,38.55,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Negombo,5,335,0,2,500,165,31,0,Sunny,No,,0,0,Normal,34.9,0,Normal,0,Normal,0.0,0,Normal,34.9,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Negombo,5,206,1,0,500,294,32,0,Sunny,No,,0,0,Normal,40.86,0,Normal,0,Normal,0.0,0,Normal,40.86,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Negombo,5,412,0,1,500,88,29,0,Sunny,No,,0,0,Normal,30.23,0,Normal,0,Normal,0.0,0,Normal,30.23,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Negombo,5,294,1,2,500,206,27,0,Rainy,No,,0,0,Normal,30.01,0,Normal,0,Normal,0.0,0,Normal,30.01,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Negombo,5,191,0,0,500,309,27,0,Sunny,No,,0,0,Normal,32.93,0,Normal,0,Normal,0.0,0,Normal,32.93,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Negombo,5,336,1,2,500,164,26,0,Cloudy,No,,0,0,Normal,36.32,0,Normal,0,Normal,0.0,0,Normal,36.32,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Negombo,5,231,0,1,500,269,29,0,Sunny,No,,0,0,Normal,13.24,0,Normal,0,Normal,0.0,0,Normal,13.24,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Negombo,5,332,1,1,500,168,29,11,Rainy,No,,0,0,Normal,38.43,0,Normal,0,Normal,0.0,0,Normal,38.43,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Negombo,5,307,1,0,500,193,31,0,Sunny,No,,0,0,Normal,30.9,0,Normal,0,Normal,0.0,0,Normal,30.9,Low
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Negombo,5,181,0,2,500,319,31,0,Sunny,No,,0,0,Normal,39.67,0,Normal,0,Normal,0.0,0,Normal,39.67,Low
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Negombo,5,361,0,1,500,139,32,0,Sunny,No,,0,0,Normal,36.97,0,Normal,0,Normal,0.0,0,Normal,36.97,Low
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Negombo,5,169,1,0,500,331,31,1,Rainy,No,,0,0,Normal,39.75,0,Normal,0,Normal,0.0,0,Normal,39.75,Low
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Negombo,5,348,1,2,500,152,29,0,Cloudy,No,,0,0,Normal,25.81,0,Normal,0,Normal,0.0,0,Normal,25.81,Low
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Negombo,5,305,0,0,500,195,31,18,Rainy,No,,0,1,Suspicious,65.43,1,Suspicious,1,Suspicious,0.0,1,Suspicious,65.43,Medium
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Negombo,5,94,0,2,500,406,26,0,Cloudy,No,,0,1,Suspicious,73.63,1,Suspicious,1,Suspicious,0.0,1,Suspicious,73.63,Medium
