Date,Time,Hour,Day_of_Week,Month,Day_Type,Peak_Hour,Train_ID,Origin_Station,Destination_Station,Route,Passenger_Count,Ticket_Type,Class_Type,Total_Capacity,Available_Seats,Temperature,Rainfall,Weather_Condition,Holiday,Event_Name
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,274,Unreserved,2nd Class,500,226,30,0,Sunny,Yes,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,372,Reserved,2nd Class,500,128,27,0,Cloudy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,189,Reserved,2nd Class,500,311,30,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,377,Reserved,3rd Class,500,123,28,11,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,366,Unreserved,1st Class,500,134,27,10,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,221,Reserved,3rd Class,500,279,30,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,352,Unreserved,3rd Class,500,148,29,0,Cloudy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,262,Unreserved,1st Class,500,238,29,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,389,Reserved,2nd Class,500,111,26,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Kandy,Colombo Fort → Kandy,348,Unreserved,1st Class,500,152,27,0,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,144,Reserved,2nd Class,500,356,29,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,293,Reserved,3rd Class,500,207,30,0,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,246,Unreserved,3rd Class,500,254,28,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,393,Unreserved,1st Class,500,107,27,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Kandy,Colombo Fort → Kandy,379,Unreserved,3rd Class,500,121,28,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,177,Reserved,3rd Class,500,323,31,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,262,Reserved,1st Class,500,238,32,0,Cloudy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,202,Unreserved,1st Class,500,298,27,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,279,Reserved,1st Class,500,221,27,3,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Kandy,Colombo Fort → Kandy,302,Reserved,2nd Class,500,198,27,0,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,222,Reserved,1st Class,500,278,30,10,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,238,Reserved,2nd Class,500,262,27,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Galle,Colombo Fort → Galle,199,Unreserved,2nd Class,500,301,26,9,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,369,Reserved,3rd Class,500,131,32,0,Cloudy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Galle,Colombo Fort → Galle,322,Unreserved,2nd Class,500,178,26,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,189,Reserved,1st Class,500,311,28,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,297,Unreserved,2nd Class,500,203,31,14,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Galle,Colombo Fort → Galle,182,Reserved,3rd Class,500,318,26,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,318,Unreserved,3rd Class,500,182,31,4,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Galle,Colombo Fort → Galle,364,Unreserved,3rd Class,500,136,30,7,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,150,Reserved,3rd Class,500,350,27,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,448,Unreserved,1st Class,500,52,29,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Galle,Colombo Fort → Galle,237,Unreserved,2nd Class,500,263,32,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,376,Unreserved,1st Class,500,124,31,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Galle,Colombo Fort → Galle,352,Reserved,3rd Class,500,148,28,18,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,195,Unreserved,2nd Class,500,305,26,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,362,Reserved,2nd Class,500,138,28,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Galle,Colombo Fort → Galle,228,Unreserved,3rd Class,500,272,26,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,421,Reserved,3rd Class,500,79,30,0,Cloudy,Yes,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Galle,Colombo Fort → Galle,325,Unreserved,2nd Class,500,175,29,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,200,Reserved,1st Class,500,300,30,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,349,Reserved,2nd Class,500,151,28,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Galle,Colombo Fort → Galle,156,Reserved,2nd Class,500,344,30,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,308,Unreserved,3rd Class,500,192,32,20,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Galle,Colombo Fort → Galle,319,Reserved,3rd Class,500,181,31,1,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,149,Reserved,2nd Class,500,351,26,14,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,379,Unreserved,2nd Class,500,121,29,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,137,Unreserved,3rd Class,500,363,28,17,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,280,Unreserved,3rd Class,500,220,29,11,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Jaffna,Colombo Fort → Jaffna,377,Unreserved,3rd Class,500,123,26,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,182,Reserved,1st Class,500,318,26,18,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,346,Unreserved,1st Class,500,154,30,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,108,Unreserved,2nd Class,500,392,30,9,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,357,Reserved,2nd Class,500,143,28,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Jaffna,Colombo Fort → Jaffna,330,Reserved,3rd Class,500,170,26,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,290,Unreserved,3rd Class,500,210,27,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,349,Reserved,1st Class,500,151,27,0,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,165,Reserved,2nd Class,500,335,30,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,467,Unreserved,2nd Class,500,33,28,0,Cloudy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Jaffna,Colombo Fort → Jaffna,365,Reserved,1st Class,500,135,27,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,196,Unreserved,1st Class,500,304,28,18,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,321,Unreserved,2nd Class,500,179,30,15,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,204,Reserved,2nd Class,500,296,30,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,371,Reserved,2nd Class,500,129,28,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Jaffna,Colombo Fort → Jaffna,404,Reserved,1st Class,500,96,27,0,Sunny,Yes,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,321,Reserved,2nd Class,500,179,29,0,Cloudy,Yes,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,145,Unreserved,1st Class,500,355,32,10,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,207,Unreserved,1st Class,500,293,30,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,386,Reserved,1st Class,500,114,31,4,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Jaffna,Colombo Fort → Jaffna,300,Unreserved,3rd Class,500,200,26,13,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,130,Unreserved,3rd Class,500,370,26,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,335,Reserved,3rd Class,500,165,28,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,202,Reserved,1st Class,500,298,31,1,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,285,Unreserved,2nd Class,500,215,29,3,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Negombo,Colombo Fort → Negombo,373,Unreserved,3rd Class,500,127,27,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,204,Reserved,1st Class,500,296,32,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,335,Reserved,3rd Class,500,165,31,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,206,Unreserved,1st Class,500,294,32,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,412,Reserved,2nd Class,500,88,29,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Negombo,Colombo Fort → Negombo,294,Unreserved,3rd Class,500,206,27,0,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,191,Reserved,1st Class,500,309,27,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,336,Unreserved,3rd Class,500,164,26,0,Cloudy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,231,Reserved,2nd Class,500,269,29,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,332,Unreserved,2nd Class,500,168,29,11,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Negombo,Colombo Fort → Negombo,307,Unreserved,1st Class,500,193,31,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,181,Reserved,3rd Class,500,319,31,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,361,Reserved,2nd Class,500,139,32,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,169,Unreserved,1st Class,500,331,31,1,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,348,Unreserved,3rd Class,500,152,29,0,Cloudy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Negombo,Colombo Fort → Negombo,305,Reserved,1st Class,500,195,31,18,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,94,Reserved,3rd Class,500,406,26,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,398,Unreserved,1st Class,500,102,26,0,Cloudy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,194,Unreserved,2nd Class,500,306,32,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,391,Reserved,2nd Class,500,109,32,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Negombo,Colombo Fort → Negombo,309,Reserved,2nd Class,500,191,29,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,202,Reserved,1st Class,500,298,27,6,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,324,Unreserved,1st Class,500,176,30,18,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,232,Unreserved,2nd Class,500,268,30,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,335,Reserved,1st Class,500,165,30,15,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,268,Unreserved,2nd Class,500,232,32,14,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,183,Unreserved,2nd Class,500,317,32,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,327,Reserved,2nd Class,500,173,30,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,144,Reserved,2nd Class,500,356,29,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,305,Unreserved,2nd Class,500,195,26,1,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,362,Reserved,1st Class,500,138,28,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,225,Unreserved,2nd Class,500,275,27,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,315,Reserved,2nd Class,500,185,26,5,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,170,Unreserved,1st Class,500,330,26,0,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,285,Unreserved,1st Class,500,215,26,7,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,366,Reserved,1st Class,500,134,26,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,188,Unreserved,1st Class,500,312,26,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,290,Unreserved,2nd Class,500,210,29,8,Rainy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,199,Unreserved,3rd Class,500,301,29,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,370,Unreserved,3rd Class,500,130,29,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,274,Unreserved,3rd Class,500,226,31,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,215,Unreserved,1st Class,500,285,26,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,383,Reserved,3rd Class,500,117,27,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,106,Unreserved,1st Class,500,394,32,10,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,347,Reserved,3rd Class,500,153,29,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Anuradhapura,Colombo Fort → Anuradhapura,258,Unreserved,2nd Class,500,242,28,18,Rainy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,309,Unreserved,2nd Class,500,191,32,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,400,Reserved,2nd Class,500,100,29,0,Cloudy,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T101,Colombo Fort,Matara,Colombo Fort → Matara,125,Reserved,1st Class,500,375,28,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,334,Reserved,2nd Class,500,166,31,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T101,Colombo Fort,Matara,Colombo Fort → Matara,387,Reserved,2nd Class,500,113,30,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,171,Reserved,3rd Class,500,329,32,15,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,363,Reserved,2nd Class,500,137,29,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T102,Colombo Fort,Matara,Colombo Fort → Matara,210,Reserved,1st Class,500,290,29,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,442,Reserved,2nd Class,500,58,32,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T102,Colombo Fort,Matara,Colombo Fort → Matara,341,Reserved,2nd Class,500,159,28,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,217,Reserved,1st Class,500,283,32,0,Cloudy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,372,Reserved,3rd Class,500,128,32,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T201,Colombo Fort,Matara,Colombo Fort → Matara,230,Reserved,3rd Class,500,270,26,0,Sunny,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,379,Unreserved,3rd Class,500,121,26,0,Cloudy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T201,Colombo Fort,Matara,Colombo Fort → Matara,420,Reserved,3rd Class,500,80,26,0,Sunny,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,141,Reserved,3rd Class,500,359,26,15,Rainy,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,371,Reserved,2nd Class,500,129,29,0,Sunny,No,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T202,Colombo Fort,Matara,Colombo Fort → Matara,179,Reserved,3rd Class,500,321,31,0,Cloudy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,396,Unreserved,1st Class,500,104,29,0,Sunny,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T202,Colombo Fort,Matara,Colombo Fort → Matara,332,Reserved,1st Class,500,168,26,0,Cloudy,No,
2025-01-02,06:00,6,Thursday,January,Weekday,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,201,Reserved,2nd Class,500,299,31,0,Sunny,No,
2025-01-02,08:00,8,Thursday,January,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,406,Unreserved,1st Class,500,94,28,0,Sunny,Yes,
2025-01-02,12:00,12,Thursday,January,Weekday,No,T301,Colombo Fort,Matara,Colombo Fort → Matara,131,Reserved,3rd Class,500,369,26,0,Rainy,No,
2025-01-02,17:00,17,Thursday,January,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,392,Reserved,1st Class,500,108,27,9,Rainy,No,
2025-01-02,19:00,19,Thursday,January,Weekday,Yes,T301,Colombo Fort,Matara,Colombo Fort → Matara,293,Reserved,1st Class,500,207,32,12,Rainy,No,
2025-01-03,06:00,6,Friday,January,Weekday,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,183,Unreserved,3rd Class,500,317,30,7,Rainy,No,
2025-01-03,08:00,8,Friday,January,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,288,Reserved,2nd Class,500,212,31,0,Cloudy,No,
2025-01-03,12:00,12,Friday,January,Weekday,No,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,246,Reserved,3rd Class,500,254,26,0,Cloudy,No,
2025-01-03,17:00,17,Friday,January,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,246,Unreserved,3rd Class,500,254,28,20,Rainy,No,
2025-01-03,19:00,19,Friday,January,Weekday,Yes,T101,Colombo Fort,Kandy,Colombo Fort → Kandy,402,Unreserved,2nd Class,500,98,26,0,Sunny,No,
2025-01-03,06:00,6,Friday,January,Weekday,No,T102,Colombo Fort,Kandy,Colombo Fort → Kandy,215,Reserved,1st Class,500,285,28,0,Cloudy,No,
