date,route,train_type,class,base_capacity,predicted_demand,allocated_seats,actual_tickets_sold,seat_utilization_pct
2024-01-11,Colombo Fort - Kandy,Slow/Local,2nd Class,150,118,180,116,65.56
2024-01-11,Colombo Fort - Kandy,Slow/Local,3rd Class,325,257,290,285,88.62
2024-01-11,Colombo Fort - Kurunegala,Express,1st Class,45,32,32,44,100.0
2024-01-11,Colombo Fort - Kurunegala,Express,2nd Class,270,200,324,270,61.73
2024-01-11,Colombo Fort - Kurunegala,Express,3rd Class,585,363,544,571,66.73
2024-01-11,Colombo Fort - Matara,Express,1st Class,45,30,32,27,93.75
2024-01-11,Colombo Fort - Matara,Express,2nd Class,270,202,324,166,62.35
2024-01-11,Colombo Fort - Matara,Express,3rd Class,585,383,544,381,70.4
2024-01-11,Colombo Fort - Matara,Slow/Local,1st Class,25,18,18,21,100.0
2024-01-11,Colombo Fort - Matara,Slow/Local,2nd Class,150,108,180,117,60.0
2024-01-11,Colombo Fort - Matara,Slow/Local,3rd Class,325,250,302,273,82.78
2024-01-11,Colombo Fort - Puttalam,Express,1st Class,45,33,54,39,61.11
2024-01-11,Colombo Fort - Puttalam,Express,2nd Class,270,204,324,236,62.96
2024-01-11,Colombo Fort - Puttalam,Express,3rd Class,585,394,522,534,75.48
2024-01-11,Colombo Fort - Vavuniya,Express,1st Class,45,34,54,24,62.96
2024-01-11,Colombo Fort - Vavuniya,Express,2nd Class,270,207,324,125,63.89
2024-01-11,Colombo Fort - Vavuniya,Express,3rd Class,585,447,522,341,85.63
2024-01-11,Maradana - Avissawella,Slow/Local,1st Class,25,17,18,17,94.44
2024-01-11,Maradana - Avissawella,Slow/Local,2nd Class,150,116,180,114,64.44
2024-01-11,Maradana - Avissawella,Slow/Local,3rd Class,325,219,302,227,72.52
2024-01-12,Colombo Fort - Anuradhapura,Intercity,1st Class,37,27,44,32,61.36
2024-01-12,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,157,158,180,99.37
2024-01-12,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,382,547,417,69.84
2024-01-12,Colombo Fort - Badulla,Express,1st Class,45,33,54,29,61.11
2024-01-12,Colombo Fort - Badulla,Express,2nd Class,270,219,324,164,67.59
2024-01-12,Colombo Fort - Badulla,Express,3rd Class,585,440,522,362,84.29
2024-01-12,Colombo Fort - Galle,Intercity,1st Class,37,27,44,23,61.36
2024-01-12,Colombo Fort - Galle,Intercity,2nd Class,225,178,270,143,65.93
2024-01-12,Colombo Fort - Galle,Intercity,3rd Class,487,362,435,365,83.22
2024-01-12,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,20,30,20,66.67
2024-01-12,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,123,180,116,68.33
2024-01-12,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,247,290,250,85.17
2024-01-12,Colombo Fort - Matara,Express,1st Class,45,35,54,39,64.81
2024-01-12,Colombo Fort - Matara,Express,2nd Class,270,227,324,206,70.06
2024-01-12,Colombo Fort - Matara,Express,3rd Class,585,473,522,494,90.61
2024-01-12,Colombo Fort - Negombo,Slow/Local,1st Class,25,19,30,21,63.33
2024-01-12,Colombo Fort - Negombo,Slow/Local,2nd Class,150,124,180,114,68.89
2024-01-12,Colombo Fort - Negombo,Slow/Local,3rd Class,325,254,290,245,87.59
2024-01-12,Colombo Fort - Puttalam,Intercity,1st Class,37,28,44,23,63.64
2024-01-12,Colombo Fort - Puttalam,Intercity,2nd Class,225,189,270,161,70.0
2024-01-12,Colombo Fort - Puttalam,Intercity,3rd Class,487,384,435,330,88.28
2024-01-12,Colombo Fort - Puttalam,Slow/Local,1st Class,25,18,18,20,100.0
2024-01-12,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,119,180,121,66.11
2024-01-12,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,251,302,262,83.11
2024-01-12,Maradana - Avissawella,Express,1st Class,45,33,54,35,61.11
2024-01-12,Maradana - Avissawella,Express,2nd Class,270,208,324,228,64.2
2024-01-12,Maradana - Avissawella,Express,3rd Class,585,469,522,476,89.85
2024-01-12,Maradana - Avissawella,Slow/Local,1st Class,25,20,30,19,66.67
2024-01-12,Maradana - Avissawella,Slow/Local,2nd Class,150,115,180,117,63.89
2024-01-12,Maradana - Avissawella,Slow/Local,3rd Class,325,254,290,252,87.59
2024-01-13,Colombo Fort - Anuradhapura,Slow/Local,1st Class,25,20,30,25,66.67
2024-01-13,Colombo Fort - Anuradhapura,Slow/Local,2nd Class,150,126,180,146,70.0
2024-01-13,Colombo Fort - Anuradhapura,Slow/Local,3rd Class,325,269,290,302,92.76
2024-01-13,Colombo Fort - Badulla,Slow/Local,1st Class,25,21,30,17,70.0
2024-01-13,Colombo Fort - Badulla,Slow/Local,2nd Class,150,126,180,106,70.0
2024-01-13,Colombo Fort - Badulla,Slow/Local,3rd Class,325,271,290,192,93.45
2024-01-13,Colombo Fort - Batticaloa,Night Mail,1st Class,32,28,38,28,73.68
2024-01-13,Colombo Fort - Batticaloa,Night Mail,2nd Class,195,170,234,187,72.65
2024-01-13,Colombo Fort - Batticaloa,Night Mail,3rd Class,422,366,377,365,97.08
2024-01-13,Colombo Fort - Galle,Slow/Local,1st Class,25,17,18,21,94.44
2024-01-13,Colombo Fort - Galle,Slow/Local,2nd Class,150,121,180,125,67.22
2024-01-13,Colombo Fort - Galle,Slow/Local,3rd Class,325,246,302,291,81.46
2024-01-13,Colombo Fort - Kurunegala,Express,1st Class,45,34,54,32,62.96
2024-01-13,Colombo Fort - Kurunegala,Express,2nd Class,270,218,324,182,67.28
2024-01-13,Colombo Fort - Kurunegala,Express,3rd Class,585,450,522,402,86.21
2024-01-13,Colombo Fort - Kurunegala,Intercity,1st Class,37,27,44,37,61.36
2024-01-13,Colombo Fort - Kurunegala,Intercity,2nd Class,225,167,270,225,61.85
2024-01-13,Colombo Fort - Kurunegala,Intercity,3rd Class,487,390,435,474,89.66
2024-01-13,Colombo Fort - Matara,Intercity,1st Class,37,29,44,14,65.91
2024-01-13,Colombo Fort - Matara,Intercity,2nd Class,225,186,270,93,68.89
2024-01-13,Colombo Fort - Matara,Intercity,3rd Class,487,360,435,192,82.76
2024-01-13,Colombo Fort - Negombo,Express,1st Class,45,34,54,45,62.96
2024-01-13,Colombo Fort - Negombo,Express,2nd Class,270,228,324,270,70.37
2024-01-13,Colombo Fort - Negombo,Express,3rd Class,585,462,522,572,88.51
2024-01-13,Colombo Fort - Negombo,Intercity,1st Class,37,30,44,26,68.18
2024-01-13,Colombo Fort - Negombo,Intercity,2nd Class,225,169,270,148,62.59
2024-01-13,Colombo Fort - Negombo,Intercity,3rd Class,487,392,435,328,90.11
2024-01-13,Colombo Fort - Puttalam,Intercity,1st Class,37,29,44,31,65.91
2024-01-13,Colombo Fort - Puttalam,Intercity,2nd Class,225,168,270,197,62.22
2024-01-13,Colombo Fort - Puttalam,Intercity,3rd Class,487,406,435,405,93.33
2024-01-13,Colombo Fort - Puttalam,Slow/Local,1st Class,25,19,30,22,63.33
2024-01-13,Colombo Fort - Puttalam,Slow/Local,2nd Class,150,124,180,129,68.89
2024-01-13,Colombo Fort - Puttalam,Slow/Local,3rd Class,325,252,290,308,86.9
2024-01-13,Colombo Fort - Trincomalee,Intercity,1st Class,37,29,44,33,65.91
2024-01-13,Colombo Fort - Trincomalee,Intercity,2nd Class,225,167,270,189,61.85
2024-01-13,Colombo Fort - Trincomalee,Intercity,3rd Class,487,374,435,415,85.98
2024-01-13,Kandy - Badulla,Intercity,1st Class,37,30,44,26,68.18
2024-01-13,Kandy - Badulla,Intercity,2nd Class,225,170,270,165,62.96
2024-01-13,Kandy - Badulla,Intercity,3rd Class,487,408,435,374,93.79
2024-01-13,Maradana - Avissawella,Slow/Local,1st Class,25,19,30,25,63.33
2024-01-13,Maradana - Avissawella,Slow/Local,2nd Class,150,113,180,146,62.78
2024-01-13,Maradana - Avissawella,Slow/Local,3rd Class,325,250,290,295,86.21
2024-01-14,Colombo Fort - Badulla,Express,1st Class,45,34,54,45,62.96
2024-01-14,Colombo Fort - Badulla,Express,2nd Class,270,224,324,270,69.14
2024-01-14,Colombo Fort - Badulla,Express,3rd Class,585,467,522,539,89.46
2024-01-14,Colombo Fort - Batticaloa,Express,1st Class,45,33,54,39,61.11
2024-01-14,Colombo Fort - Batticaloa,Express,2nd Class,270,223,324,231,68.83
2024-01-14,Colombo Fort - Batticaloa,Express,3rd Class,585,470,522,517,90.04
2024-01-14,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,21,30,20,70.0
2024-01-14,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,121,180,119,67.22
2024-01-14,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,273,290,253,94.14
2024-01-14,Colombo Fort - Galle,Intercity,1st Class,37,28,44,34,63.64
2024-01-14,Colombo Fort - Galle,Intercity,2nd Class,225,176,270,206,65.19
2024-01-14,Colombo Fort - Galle,Intercity,3rd Class,487,396,435,422,91.03
2024-01-14,Colombo Fort - Kurunegala,Express,1st Class,45,36,54,31,66.67
2024-01-14,Colombo Fort - Kurunegala,Express,2nd Class,270,231,324,202,71.3
2024-01-14,Colombo Fort - Kurunegala,Express,3rd Class,585,461,522,420,88.31
2024-01-14,Colombo Fort - Matara,Intercity,1st Class,37,29,44,34,65.91
2024-01-14,Colombo Fort - Matara,Intercity,2nd Class,225,174,270,207,64.44
2024-01-14,Colombo Fort - Matara,Intercity,3rd Class,487,347,435,420,79.77
2024-01-14,Colombo Fort - Matara,Slow/Local,1st Class,25,21,30,19,70.0
2024-01-14,Colombo Fort - Matara,Slow/Local,2nd Class,150,119,180,121,66.11
2024-01-14,Colombo Fort - Matara,Slow/Local,3rd Class,325,271,290,273,93.45
2024-01-14,Colombo Fort - Negombo,Slow/Local,1st Class,25,21,30,23,70.0
2024-01-14,Colombo Fort - Negombo,Slow/Local,2nd Class,150,126,180,131,70.0
2024-01-14,Colombo Fort - Negombo,Slow/Local,3rd Class,325,266,290,308,91.72
2024-01-14,Colombo Fort - Puttalam,Intercity,1st Class,37,30,44,35,68.18
2024-01-14,Colombo Fort - Puttalam,Intercity,2nd Class,225,168,270,198,62.22
2024-01-14,Colombo Fort - Puttalam,Intercity,3rd Class,487,393,435,434,90.34
2024-01-14,Colombo Fort - Ratnapura,Express,1st Class,45,36,54,45,66.67
2024-01-14,Colombo Fort - Ratnapura,Express,2nd Class,270,228,324,269,70.37
2024-01-14,Colombo Fort - Ratnapura,Express,3rd Class,585,486,522,585,93.1
2024-01-14,Colombo Fort - Ratnapura,Intercity,1st Class,37,30,44,37,68.18
2024-01-14,Colombo Fort - Ratnapura,Intercity,2nd Class,225,183,270,221,67.78
2024-01-14,Colombo Fort - Ratnapura,Intercity,3rd Class,487,404,435,460,92.87
2024-01-14,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,21,30,24,70.0
2024-01-14,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,118,180,135,65.56
2024-01-14,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,258,290,308,88.97
2024-01-14,Colombo Fort - Vavuniya,Express,1st Class,45,33,54,41,61.11
2024-01-14,Colombo Fort - Vavuniya,Express,2nd Class,270,213,324,243,65.74
2024-01-14,Colombo Fort - Vavuniya,Express,3rd Class,585,469,522,538,89.85
2024-01-14,Maradana - Avissawella,Slow/Local,1st Class,25,20,30,15,66.67
2024-01-14,Maradana - Avissawella,Slow/Local,2nd Class,150,120,180,71,66.67
2024-01-14,Maradana - Avissawella,Slow/Local,3rd Class,325,260,290,177,89.66
2024-01-15,Colombo Fort - Anuradhapura,Intercity,1st Class,37,27,44,33,61.36
2024-01-15,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,170,270,193,62.96
2024-01-15,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,369,435,400,84.83
2024-01-15,Colombo Fort - Kandy,Express,1st Class,45,31,32,31,96.88
2024-01-15,Colombo Fort - Kandy,Express,2nd Class,270,199,324,171,61.42
2024-01-15,Colombo Fort - Kandy,Express,3rd Class,585,386,544,338,70.96
2024-01-15,Colombo Fort - Kandy,Slow/Local,1st Class,25,20,30,12,66.67
2024-01-15,Colombo Fort - Kandy,Slow/Local,2nd Class,150,108,180,80,60.0
2024-01-15,Colombo Fort - Kandy,Slow/Local,3rd Class,325,257,290,193,88.62
2024-01-15,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,20,30,20,66.67
2024-01-15,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,113,180,131,62.78
2024-01-15,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,253,290,273,87.24
2024-01-15,Colombo Fort - Matara,Intercity,1st Class,37,27,44,27,61.36
2024-01-15,Colombo Fort - Matara,Intercity,2nd Class,225,153,158,182,96.84
2024-01-15,Colombo Fort - Matara,Intercity,3rd Class,487,390,547,337,71.3
2024-01-15,Colombo Fort - Negombo,Slow/Local,1st Class,25,20,30,14,66.67
2024-01-15,Colombo Fort - Negombo,Slow/Local,2nd Class,150,114,180,90,63.33
2024-01-15,Colombo Fort - Negombo,Slow/Local,3rd Class,325,251,290,234,86.55
2024-01-15,Colombo Fort - Trincomalee,Express,1st Class,45,36,54,39,66.67
2024-01-15,Colombo Fort - Trincomalee,Express,2nd Class,270,200,324,221,61.73
2024-01-15,Colombo Fort - Trincomalee,Express,3rd Class,585,404,522,488,77.39
2024-01-15,Colombo Fort - Trincomalee,Intercity,1st Class,37,27,44,17,61.36
2024-01-15,Colombo Fort - Trincomalee,Intercity,2nd Class,225,179,270,121,66.3
2024-01-15,Colombo Fort - Trincomalee,Intercity,3rd Class,487,363,435,262,83.45
2024-01-15,Colombo Fort - Trincomalee,Slow/Local,1st Class,25,18,18,20,100.0
2024-01-15,Colombo Fort - Trincomalee,Slow/Local,2nd Class,150,106,180,110,58.89
2024-01-15,Colombo Fort - Trincomalee,Slow/Local,3rd Class,325,249,302,238,82.45
2024-01-15,Colombo Fort - Vavuniya,Intercity,1st Class,37,27,44,20,61.36
2024-01-15,Colombo Fort - Vavuniya,Intercity,2nd Class,225,174,270,142,64.44
2024-01-15,Colombo Fort - Vavuniya,Intercity,3rd Class,487,366,435,307,84.14
2024-01-15,Maradana - Avissawella,Intercity,1st Class,37,28,44,31,63.64
2024-01-15,Maradana - Avissawella,Intercity,2nd Class,225,184,270,190,68.15
2024-01-15,Maradana - Avissawella,Intercity,3rd Class,487,370,435,426,85.06
2024-01-16,Colombo Fort - Jaffna,Night Mail,1st Class,32,25,38,25,65.79
2024-01-16,Colombo Fort - Jaffna,Night Mail,2nd Class,195,154,234,159,65.81
2024-01-16,Colombo Fort - Jaffna,Night Mail,3rd Class,422,323,377,335,85.68
2024-01-16,Colombo Fort - Kandy,Express,1st Class,45,32,32,42,100.0
2024-01-16,Colombo Fort - Kandy,Express,2nd Class,270,203,324,248,62.65
2024-01-16,Colombo Fort - Kandy,Express,3rd Class,585,360,544,561,66.18
2024-01-16,Colombo Fort - Kurunegala,Intercity,1st Class,37,25,26,37,96.15
2024-01-16,Colombo Fort - Kurunegala,Intercity,2nd Class,225,172,270,212,63.7
2024-01-16,Colombo Fort - Kurunegala,Intercity,3rd Class,487,354,453,473,78.15
2024-01-16,Colombo Fort - Matara,Intercity,1st Class,37,26,26,31,100.0
2024-01-16,Colombo Fort - Matara,Intercity,2nd Class,225,170,270,167,62.96
2024-01-16,Colombo Fort - Matara,Intercity,3rd Class,487,375,453,406,82.78
2024-01-16,Colombo Fort - Ratnapura,Express,1st Class,45,32,32,38,100.0
2024-01-16,Colombo Fort - Ratnapura,Express,2nd Class,270,196,324,228,60.49
2024-01-16,Colombo Fort - Ratnapura,Express,3rd Class,585,370,544,512,68.01
2024-01-16,Colombo Fort - Ratnapura,Night Mail,1st Class,32,25,38,26,65.79
2024-01-16,Colombo Fort - Ratnapura,Night Mail,2nd Class,195,150,234,174,64.1
2024-01-16,Colombo Fort - Ratnapura,Night Mail,3rd Class,422,299,377,315,79.31
2024-01-16,Colombo Fort - Vavuniya,Express,1st Class,45,34,54,38,62.96
2024-01-16,Colombo Fort - Vavuniya,Express,2nd Class,270,202,324,237,62.35
2024-01-16,Colombo Fort - Vavuniya,Express,3rd Class,585,433,522,509,82.95
2024-01-16,Colombo Fort - Vavuniya,Slow/Local,1st Class,25,19,30,18,63.33
2024-01-16,Colombo Fort - Vavuniya,Slow/Local,2nd Class,150,112,180,119,62.22
2024-01-16,Colombo Fort - Vavuniya,Slow/Local,3rd Class,325,251,290,232,86.55
2024-01-16,Maradana - Avissawella,Intercity,1st Class,37,28,44,29,63.64
2024-01-16,Maradana - Avissawella,Intercity,2nd Class,225,160,270,176,59.26
2024-01-16,Maradana - Avissawella,Intercity,3rd Class,487,369,435,379,84.83
2024-01-17,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,19,30,21,63.33
2024-01-17,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,107,180,134,59.44
2024-01-17,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,244,290,285,84.14
2024-01-17,Colombo Fort - Galle,Intercity,1st Class,37,26,26,28,100.0
2024-01-17,Colombo Fort - Galle,Intercity,2nd Class,225,159,270,145,58.89
2024-01-17,Colombo Fort - Galle,Intercity,3rd Class,487,356,453,315,78.59
2024-01-17,Colombo Fort - Galle,Slow/Local,1st Class,25,19,30,14,63.33
2024-01-17,Colombo Fort - Galle,Slow/Local,2nd Class,150,109,180,94,60.56
2024-01-17,Colombo Fort - Galle,Slow/Local,3rd Class,325,227,290,207,78.28
2024-01-17,Colombo Fort - Jaffna,Intercity,1st Class,37,28,44,34,63.64
2024-01-17,Colombo Fort - Jaffna,Intercity,2nd Class,225,178,270,225,65.93
2024-01-17,Colombo Fort - Jaffna,Intercity,3rd Class,487,336,435,470,77.24
2024-01-17,Colombo Fort - Jaffna,Slow/Local,1st Class,25,20,30,16,66.67
2024-01-17,Colombo Fort - Jaffna,Slow/Local,2nd Class,150,118,180,95,65.56
2024-01-17,Colombo Fort - Jaffna,Slow/Local,3rd Class,325,256,290,205,88.28
2024-01-17,Colombo Fort - Kandy,Intercity,1st Class,37,25,26,32,96.15
2024-01-17,Colombo Fort - Kandy,Intercity,2nd Class,225,175,270,180,64.81
2024-01-17,Colombo Fort - Kandy,Intercity,3rd Class,487,343,453,406,75.72
2024-01-17,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,19,30,25,63.33
2024-01-17,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,115,180,141,63.89
2024-01-17,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,247,290,296,85.17
2024-01-17,Colombo Fort - Matara,Express,1st Class,45,32,32,33,100.0
2024-01-17,Colombo Fort - Matara,Express,2nd Class,270,201,324,171,62.04
2024-01-17,Colombo Fort - Matara,Express,3rd Class,585,380,544,408,69.85
2024-01-17,Colombo Fort - Ratnapura,Express,1st Class,45,33,54,37,61.11
2024-01-17,Colombo Fort - Ratnapura,Express,2nd Class,270,196,324,225,60.49
2024-01-17,Colombo Fort - Ratnapura,Express,3rd Class,585,384,522,499,73.56
2024-01-17,Colombo Fort - Vavuniya,Intercity,1st Class,37,27,44,22,61.36
2024-01-17,Colombo Fort - Vavuniya,Intercity,2nd Class,225,173,270,138,64.07
2024-01-17,Colombo Fort - Vavuniya,Intercity,3rd Class,487,360,435,312,82.76
2024-01-18,Colombo Fort - Batticaloa,Slow/Local,1st Class,25,19,30,20,63.33
2024-01-18,Colombo Fort - Batticaloa,Slow/Local,2nd Class,150,111,180,128,61.67
2024-01-18,Colombo Fort - Batticaloa,Slow/Local,3rd Class,325,246,290,286,84.83
2024-01-18,Colombo Fort - Galle,Night Mail,1st Class,32,25,38,27,65.79
2024-01-18,Colombo Fort - Galle,Night Mail,2nd Class,195,152,234,154,64.96
2024-01-18,Colombo Fort - Galle,Night Mail,3rd Class,422,320,377,362,84.88
2024-01-18,Colombo Fort - Matara,Intercity,1st Class,37,27,44,23,61.36
2024-01-18,Colombo Fort - Matara,Intercity,2nd Class,225,173,270,135,64.07
2024-01-18,Colombo Fort - Matara,Intercity,3rd Class,487,396,435,254,91.03
2024-01-18,Colombo Fort - Matara,Slow/Local,1st Class,25,18,18,16,100.0
2024-01-18,Colombo Fort - Matara,Slow/Local,2nd Class,150,113,180,99,62.78
2024-01-18,Colombo Fort - Matara,Slow/Local,3rd Class,325,232,302,203,76.82
2024-01-18,Colombo Fort - Negombo,Intercity,1st Class,37,27,44,33,61.36
2024-01-18,Colombo Fort - Negombo,Intercity,2nd Class,225,178,270,201,65.93
2024-01-18,Colombo Fort - Negombo,Intercity,3rd Class,487,345,435,444,79.31
2024-01-18,Colombo Fort - Ratnapura,Express,1st Class,45,33,54,38,61.11
2024-01-18,Colombo Fort - Ratnapura,Express,2nd Class,270,202,324,214,62.35
2024-01-18,Colombo Fort - Ratnapura,Express,3rd Class,585,390,522,470,74.71
2024-01-18,Colombo Fort - Ratnapura,Slow/Local,1st Class,25,19,30,17,63.33
2024-01-18,Colombo Fort - Ratnapura,Slow/Local,2nd Class,150,113,180,105,62.78
2024-01-18,Colombo Fort - Ratnapura,Slow/Local,3rd Class,325,231,290,207,79.66
2024-01-18,Colombo Fort - Trincomalee,Express,1st Class,45,36,54,43,66.67
2024-01-18,Colombo Fort - Trincomalee,Express,2nd Class,270,206,324,265,63.58
2024-01-18,Colombo Fort - Trincomalee,Express,3rd Class,585,395,522,562,75.67
2024-01-18,Colombo Fort - Trincomalee,Intercity,1st Class,37,27,44,34,61.36
2024-01-18,Colombo Fort - Trincomalee,Intercity,2nd Class,225,162,270,213,60.0
2024-01-18,Colombo Fort - Trincomalee,Intercity,3rd Class,487,366,435,485,84.14
2024-01-19,Colombo Fort - Anuradhapura,Intercity,1st Class,37,28,44,34,63.64
2024-01-19,Colombo Fort - Anuradhapura,Intercity,2nd Class,225,180,270,204,66.67
2024-01-19,Colombo Fort - Anuradhapura,Intercity,3rd Class,487,366,435,407,84.14
2024-01-19,Colombo Fort - Badulla,Intercity,1st Class,37,28,44,29,63.64
2024-01-19,Colombo Fort - Badulla,Intercity,2nd Class,225,162,270,195,60.0
2024-01-19,Colombo Fort - Badulla,Intercity,3rd Class,487,370,435,376,85.06
2024-01-19,Colombo Fort - Badulla,Slow/Local,1st Class,25,19,30,23,63.33
2024-01-19,Colombo Fort - Badulla,Slow/Local,2nd Class,150,118,180,148,65.56
2024-01-19,Colombo Fort - Badulla,Slow/Local,3rd Class,325,250,290,284,86.21
2024-01-19,Colombo Fort - Batticaloa,Intercity,1st Class,37,27,44,35,61.36
2024-01-19,Colombo Fort - Batticaloa,Intercity,2nd Class,225,164,270,184,60.74
2024-01-19,Colombo Fort - Batticaloa,Intercity,3rd Class,487,416,435,478,95.63
2024-01-19,Colombo Fort - Kandy,Intercity,1st Class,37,28,44,26,63.64
2024-01-19,Colombo Fort - Kandy,Intercity,2nd Class,225,162,270,143,60.0
2024-01-19,Colombo Fort - Kandy,Intercity,3rd Class,487,368,435,375,84.6
2024-01-19,Colombo Fort - Kandy,Slow/Local,1st Class,25,18,18,18,100.0
2024-01-19,Colombo Fort - Kandy,Slow/Local,2nd Class,150,119,180,126,66.11
2024-01-19,Colombo Fort - Kandy,Slow/Local,3rd Class,325,248,302,218,82.12
2024-01-19,Colombo Fort - Kurunegala,Slow/Local,1st Class,25,20,30,21,66.67
2024-01-19,Colombo Fort - Kurunegala,Slow/Local,2nd Class,150,124,180,127,68.89
2024-01-19,Colombo Fort - Kurunegala,Slow/Local,3rd Class,325,251,290,287,86.55
2024-01-19,Colombo Fort - Matara,Slow/Local,1st Class,25,19,30,14,63.33
2024-01-19,Colombo Fort - Matara,Slow/Local,2nd Class,150,120,180,82,66.67
2024-01-19,Colombo Fort - Matara,Slow/Local,3rd Class,325,256,290,169,88.28
2024-01-19,Colombo Fort - Negombo,Slow/Local,1st Class,25,17,18,11,94.44
2024-01-19,Colombo Fort - Negombo,Slow/Local,2nd Class,150,116,180,78,64.44
2024-01-19,Colombo Fort - Negombo,Slow/Local,3rd Class,325,253,302,148,83.77
2024-01-19,Colombo Fort - Trincomalee,Intercity,1st Class,37,29,44,26,65.91
